DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter388,Citalopram,DDInter20,Acetylsalicylic acid,Moderate
DDInter392,Cladribine,DDInter573,Dipyridamole,Moderate
DDInter20,Acetylsalicylic acid,DDInter410,Clomipramine,Moderate
DDInter413,Clopidogrel,DDInter20,Acetylsalicylic acid,Moderate
DDInter573,Dipyridamole,DDInter417,Clove,Minor
DDInter435,Collagenase clostridium histolyticum,DDInter20,Acetylsalicylic acid,Moderate
DDInter458,Cyclosporine,DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter470,Dalteparin,Major
DDInter573,Dipyridamole,DDInter471,Danaparoid,Major
DDInter573,Dipyridamole,DDInter484,Dasatinib,Major
DDInter573,Dipyridamole,DDInter488,Deferasirox,Major
DDInter20,Acetylsalicylic acid,DDInter491,Defibrotide,Major
DDInter20,Acetylsalicylic acid,DDInter492,Deflazacort,Moderate
DDInter20,Acetylsalicylic acid,DDInter495,Delafloxacin,Moderate
DDInter20,Acetylsalicylic acid,DDInter501,Deoxycholic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter505,Desirudin,Major
DDInter507,Desmopressin,DDInter20,Acetylsalicylic acid,Minor
DDInter20,Acetylsalicylic acid,DDInter511,Desvenlafaxine,Moderate
DDInter20,Acetylsalicylic acid,DDInter513,Dexamethasone,Moderate
DDInter573,Dipyridamole,DDInter518,Dexfenfluramine,Moderate
DDInter20,Acetylsalicylic acid,DDInter519,Dexlansoprazole,Minor
DDInter20,Acetylsalicylic acid,DDInter540,Diclofenamide,Major
DDInter537,Diclofenac,DDInter573,Dipyridamole,Moderate
DDInter538,Diclofenac (ophthalmic),DDInter573,Dipyridamole,Moderate
DDInter542,Dicoumarol,DDInter20,Acetylsalicylic acid,Major
DDInter544,Didanosine,DDInter20,Acetylsalicylic acid,Moderate
DDInter551,Diflunisal,DDInter20,Acetylsalicylic acid,Moderate
DDInter554,Digoxin,DDInter20,Acetylsalicylic acid,Moderate
DDInter561,Diltiazem,DDInter20,Acetylsalicylic acid,Moderate
DDInter1913,Valproic acid,DDInter20,Acetylsalicylic acid,Moderate
DDInter583,Donepezil,DDInter20,Acetylsalicylic acid,Minor
DDInter588,Dorzolamide (ophthalmic),DDInter20,Acetylsalicylic acid,Major
DDInter573,Dipyridamole,DDInter596,Doxorubicin,Minor
DDInter573,Dipyridamole,DDInter597,Doxorubicin (liposomal),Minor
DDInter20,Acetylsalicylic acid,DDInter604,Drospirenone,Moderate
DDInter605,Drotrecogin alfa,DDInter20,Acetylsalicylic acid,Major
DDInter608,Duloxetine,DDInter20,Acetylsalicylic acid,Moderate
DDInter613,Dyphylline,DDInter573,Dipyridamole,Moderate
DDInter573,Dipyridamole,DDInter621,Edoxaban,Major
DDInter638,Enalapril,DDInter20,Acetylsalicylic acid,Moderate
DDInter644,Enoxacin,DDInter20,Acetylsalicylic acid,Moderate
DDInter573,Dipyridamole,DDInter645,Enoxaparin,Major
DDInter656,Eplerenone,DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter657,Epoprostenol,Moderate
DDInter658,Eprosartan,DDInter20,Acetylsalicylic acid,Moderate
DDInter659,Eptifibatide,DDInter573,Dipyridamole,Major
DDInter20,Acetylsalicylic acid,DDInter672,Escitalopram,Moderate
DDInter675,Esmolol,DDInter20,Acetylsalicylic acid,Minor
DDInter676,Esomeprazole,DDInter20,Acetylsalicylic acid,Minor
DDInter686,Etacrynic acid,DDInter20,Acetylsalicylic acid,Minor
DDInter20,Acetylsalicylic acid,DDInter698,Etidronic acid,Moderate
DDInter699,Etodolac,DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter716,Felodipine,Moderate
DDInter717,Fenfluramine,DDInter20,Acetylsalicylic acid,Moderate
DDInter721,Fenoprofen,DDInter20,Acetylsalicylic acid,Moderate
DDInter573,Dipyridamole,DDInter745,Fludarabine,Moderate
DDInter747,Fludrocortisone,DDInter20,Acetylsalicylic acid,Moderate
DDInter758,Fluoxetine,DDInter20,Acetylsalicylic acid,Moderate
DDInter763,Flurbiprofen,DDInter573,Dipyridamole,Moderate
DDInter764,Flurbiprofen (ophthalmic),DDInter20,Acetylsalicylic acid,Moderate
DDInter573,Dipyridamole,DDInter808,Garlic,Moderate
DDInter20,Acetylsalicylic acid,DDInter809,Gatifloxacin,Moderate
DDInter815,Gentamicin,DDInter20,Acetylsalicylic acid,Moderate
DDInter573,Dipyridamole,DDInter818,Ginger,Moderate
DDInter573,Dipyridamole,DDInter819,Ginkgo biloba,Moderate
DDInter573,Dipyridamole,DDInter820,Ginseng,Moderate
DDInter825,Glimepiride,DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter826,Glipizide,Moderate
DDInter20,Acetylsalicylic acid,DDInter831,Glyburide,Moderate
DDInter842,Grepafloxacin,DDInter20,Acetylsalicylic acid,Moderate
DDInter843,Griseofulvin,DDInter20,Acetylsalicylic acid,Minor
DDInter573,Dipyridamole,DDInter855,Hemin,Moderate
DDInter20,Acetylsalicylic acid,DDInter856,Heparin,Moderate
DDInter20,Acetylsalicylic acid,DDInter881,Hyaluronidase,Minor
DDInter20,Acetylsalicylic acid,DDInter882,Hydralazine,Moderate
DDInter897,Ibandronate,DDInter20,Acetylsalicylic acid,Moderate
DDInter898,Ibritumomab tiuxetan,DDInter20,Acetylsalicylic acid,Major
DDInter573,Dipyridamole,DDInter899,Ibrutinib,Major
DDInter903,Icosapent,DDInter20,Acetylsalicylic acid,Moderate
DDInter573,Dipyridamole,DDInter908,Iloprost,Moderate
DDInter912,Imipramine,DDInter20,Acetylsalicylic acid,Moderate
DDInter921,Indomethacin,DDInter20,Acetylsalicylic acid,Moderate
DDInter573,Dipyridamole,DDInter926,Inotersen,Major
DDInter934,Insulin human,DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter929,Insulin aspart (aspart),Moderate
DDInter20,Acetylsalicylic acid,DDInter928,Insulin aspart (aspart protamine),Moderate
DDInter20,Acetylsalicylic acid,DDInter930,Insulin degludec,Moderate
DDInter20,Acetylsalicylic acid,DDInter931,Insulin detemir,Moderate
DDInter932,Insulin glargine,DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter933,Insulin glulisine,Moderate
DDInter935,"Insulin human (inhalation, rapid acting)",DDInter20,Acetylsalicylic acid,Moderate
DDInter936,Insulin human (isophane),DDInter20,Acetylsalicylic acid,Moderate
DDInter940,Insulin lispro,DDInter20,Acetylsalicylic acid,Moderate
DDInter941,Insulin lispro (protamine),DDInter20,Acetylsalicylic acid,Moderate
DDInter937,Insulin human (regular),DDInter20,Acetylsalicylic acid,Moderate
DDInter939,Insulin human (zinc),DDInter20,Acetylsalicylic acid,Moderate
DDInter938,Insulin human (zinc extended),DDInter20,Acetylsalicylic acid,Moderate
DDInter1839,Tositumomab (I-131),DDInter20,Acetylsalicylic acid,Major
DDInter20,Acetylsalicylic acid,DDInter972,Irbesartan,Moderate
DDInter993,Isradipine,DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter1004,Kanamycin,Moderate
DDInter20,Acetylsalicylic acid,DDInter1009,Ketoprofen,Moderate
DDInter1013,Labetalol,DDInter20,Acetylsalicylic acid,Minor
DDInter1022,Lansoprazole,DDInter20,Acetylsalicylic acid,Minor
DDInter20,Acetylsalicylic acid,DDInter1033,Leflunomide,Major
DDInter1037,Lepirudin,DDInter573,Dipyridamole,Major
DDInter20,Acetylsalicylic acid,DDInter1038,Lesinurad,Moderate
DDInter20,Acetylsalicylic acid,DDInter1045,Levamlodipine,Moderate
DDInter20,Acetylsalicylic acid,DDInter1055,Levofloxacin,Moderate
DDInter573,Dipyridamole,DDInter1059,Levomilnacipran,Moderate
DDInter1079,Lisinopril,DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter1081,Lithium carbonate,Minor
DDInter20,Acetylsalicylic acid,DDInter1084,Lomefloxacin,Moderate
DDInter1095,Losartan,DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter1110,Macimorelin,Moderate
DDInter20,Acetylsalicylic acid,DDInter1112,Magaldrate,Moderate
DDInter20,Acetylsalicylic acid,DDInter1113,Magnesium carbonate,Moderate
DDInter20,Acetylsalicylic acid,DDInter1118,Magnesium hydroxide,Moderate
DDInter20,Acetylsalicylic acid,DDInter1119,Magnesium oxide,Moderate
DDInter1135,Meclofenamic acid,DDInter20,Acetylsalicylic acid,Moderate
DDInter1139,Mefenamic acid,DDInter573,Dipyridamole,Moderate
DDInter1143,Meloxicam,DDInter573,Dipyridamole,Moderate
DDInter1167,Methazolamide,DDInter20,Acetylsalicylic acid,Major
DDInter1174,Methotrexate,DDInter20,Acetylsalicylic acid,Major
DDInter20,Acetylsalicylic acid,DDInter1191,Methylprednisolone,Moderate
DDInter20,Acetylsalicylic acid,DDInter1197,Metoclopramide,Minor
DDInter1200,Metoprolol,DDInter20,Acetylsalicylic acid,Minor
DDInter20,Acetylsalicylic acid,DDInter1220,Milnacipran,Moderate
DDInter1237,Moexipril,DDInter20,Acetylsalicylic acid,Moderate
DDInter1247,Moxifloxacin,DDInter20,Acetylsalicylic acid,Moderate
DDInter1254,Nabumetone,DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter1255,Nadolol,Minor
DDInter1259,Nalidixic acid,DDInter20,Acetylsalicylic acid,Moderate
DDInter1266,Naproxen,DDInter20,Acetylsalicylic acid,Moderate
DDInter1269,Nateglinide,DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter1271,Nebivolol,Minor
DDInter20,Acetylsalicylic acid,DDInter1280,Nepafenac (ophthalmic),Moderate
DDInter573,Dipyridamole,DDInter1282,Nesiritide,Moderate
DDInter20,Acetylsalicylic acid,DDInter1283,Netilmicin,Moderate
DDInter1286,Niacin,DDInter20,Acetylsalicylic acid,Minor
DDInter1287,Nicardipine,DDInter20,Acetylsalicylic acid,Moderate
DDInter1295,Nimodipine,DDInter20,Acetylsalicylic acid,Moderate
DDInter573,Dipyridamole,DDInter1296,Nintedanib,Moderate
DDInter573,Dipyridamole,DDInter1297,Niraparib,Moderate
DDInter1298,Nisoldipine,DDInter20,Acetylsalicylic acid,Moderate
DDInter1304,Nitroglycerin,DDInter20,Acetylsalicylic acid,Minor
DDInter20,Acetylsalicylic acid,DDInter1313,Norfloxacin,Moderate
DDInter20,Acetylsalicylic acid,DDInter1325,Ofloxacin,Moderate
DDInter1330,Olmesartan,DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter1335,Omacetaxine mepesuccinate,Major
DDInter1340,Omeprazole,DDInter20,Acetylsalicylic acid,Minor
DDInter573,Dipyridamole,DDInter1358,Oxaprozin,Moderate
DDInter573,Dipyridamole,DDInter1363,Oxtriphylline,Moderate
DDInter1383,Pamidronic acid,DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter1387,Panobinostat,Major
DDInter1388,Pantoprazole,DDInter20,Acetylsalicylic acid,Minor
DDInter1397,Paroxetine,DDInter20,Acetylsalicylic acid,Moderate
DDInter1404,Pegaspargase,DDInter20,Acetylsalicylic acid,Moderate
DDInter1414,Pemetrexed,DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter1417,Penbutolol,Minor
DDInter1424,Pentosan polysulfate,DDInter20,Acetylsalicylic acid,Moderate
DDInter1426,Pentoxifylline,DDInter573,Dipyridamole,Moderate
DDInter1431,Perindopril,DDInter20,Acetylsalicylic acid,Moderate
DDInter1451,Phenylbutazone,DDInter573,Dipyridamole,Moderate
DDInter1460,Phenytoin,DDInter20,Acetylsalicylic acid,Minor
DDInter20,Acetylsalicylic acid,DDInter1471,Pindolol,Minor
DDInter1478,Piroxicam,DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter1480,Pitolisant,Moderate
DDInter20,Acetylsalicylic acid,DDInter1482,Plazomicin,Moderate
DDInter20,Acetylsalicylic acid,DDInter1487,Polyethylene glycol (3350 with electrolytes),Moderate
DDInter20,Acetylsalicylic acid,DDInter1492,Ponatinib,Major
DDInter20,Acetylsalicylic acid,DDInter1498,Potassium citrate,Moderate
DDInter20,Acetylsalicylic acid,DDInter1502,Pralatrexate,Moderate
DDInter573,Dipyridamole,DDInter1508,Prasugrel,Major
DDInter1511,Prazosin,DDInter20,Acetylsalicylic acid,Moderate
DDInter1513,Prednisolone,DDInter20,Acetylsalicylic acid,Moderate
DDInter1515,Prednisone,DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter1522,Probenecid,Moderate
DDInter1539,Propranolol,DDInter20,Acetylsalicylic acid,Minor
DDInter1554,Quinapril,DDInter20,Acetylsalicylic acid,Moderate
DDInter1556,Quinidine,DDInter20,Acetylsalicylic acid,Moderate
DDInter1565,Ramipril,DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter1566,Ramucirumab,Major
DDInter573,Dipyridamole,DDInter1575,Regadenoson,Moderate
DDInter573,Dipyridamole,DDInter1576,Regorafenib,Major
DDInter1581,Repaglinide,DDInter20,Acetylsalicylic acid,Moderate
DDInter1585,Reteplase,DDInter20,Acetylsalicylic acid,Moderate
DDInter573,Dipyridamole,DDInter1600,Riociguat,Major
DDInter1604,Risedronic acid,DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter1609,Rivaroxaban,Major
DDInter1613,Rofecoxib,DDInter573,Dipyridamole,Moderate
DDInter573,Dipyridamole,DDInter1659,Selumetinib,Moderate
DDInter573,Dipyridamole,DDInter1662,Sertraline,Moderate
DDInter573,Dipyridamole,DDInter1665,Sibutramine,Moderate
DDInter1666,Sildenafil,DDInter573,Dipyridamole,Minor
DDInter20,Acetylsalicylic acid,DDInter1681,Sodium acetate,Moderate
DDInter20,Acetylsalicylic acid,DDInter1683,Sodium bicarbonate,Moderate
DDInter20,Acetylsalicylic acid,DDInter953,Iodide I-123,Moderate
DDInter20,Acetylsalicylic acid,DDInter954,Iodide I-131,Moderate
DDInter20,Acetylsalicylic acid,DDInter1015,Lactic acid,Moderate
DDInter1704,Sotalol,DDInter20,Acetylsalicylic acid,Minor
DDInter20,Acetylsalicylic acid,DDInter1705,Sparfloxacin,Moderate
DDInter1707,Spironolactone,DDInter20,Acetylsalicylic acid,Minor
DDInter1712,Streptokinase,DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter1713,Streptomycin,Moderate
DDInter20,Acetylsalicylic acid,DDInter1726,Sulfinpyrazone,Moderate
DDInter1729,Sulindac,DDInter20,Acetylsalicylic acid,Moderate
DDInter1732,Suprofen (ophthalmic),DDInter573,Dipyridamole,Moderate
DDInter20,Acetylsalicylic acid,DDInter1759,Telmisartan,Moderate
DDInter1764,Tenecteplase,DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter1771,Teriflunomide,Major
DDInter573,Dipyridamole,DDInter1790,Thallous Chloride,Moderate
DDInter1791,Theophylline,DDInter573,Dipyridamole,Moderate
DDInter573,Dipyridamole,DDInter1802,Ticagrelor,Moderate
DDInter1804,Ticlopidine,DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter1808,Tiludronic acid,Moderate
DDInter1809,Timolol,DDInter20,Acetylsalicylic acid,Minor
DDInter20,Acetylsalicylic acid,DDInter1812,Tinzaparin,Major
DDInter1817,Tipranavir,DDInter20,Acetylsalicylic acid,Major
DDInter1818,Tirofiban,DDInter573,Dipyridamole,Major
DDInter1822,Tobramycin,DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter1825,Tofacitinib,Moderate
DDInter1826,Tolazamide,DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter1828,Tolbutamide,Moderate
DDInter1831,Tolmetin,DDInter20,Acetylsalicylic acid,Moderate
DDInter1836,Torasemide,DDInter20,Acetylsalicylic acid,Minor
DDInter1838,Tositumomab,DDInter20,Acetylsalicylic acid,Major
DDInter1843,Trandolapril,DDInter20,Acetylsalicylic acid,Moderate
DDInter1852,Treprostinil,DDInter573,Dipyridamole,Moderate
DDInter1857,Triamcinolone (ophthalmic),DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter1883,Tromethamine,Moderate
DDInter1887,Trovafloxacin,DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter1892,Turmeric,Minor
DDInter1905,Urokinase,DDInter20,Acetylsalicylic acid,Moderate
DDInter1910,Valdecoxib,DDInter573,Dipyridamole,Moderate
DDInter1915,Valsartan,DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter1920,Varicella Zoster Vaccine (Recombinant),Moderate
DDInter1927,Venlafaxine,DDInter20,Acetylsalicylic acid,Moderate
DDInter1928,Verapamil,DDInter20,Acetylsalicylic acid,Moderate
DDInter1929,Verteporfin,DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter1935,Vilazodone,Moderate
DDInter1943,Vitamin E,DDInter573,Dipyridamole,Moderate
DDInter573,Dipyridamole,DDInter1945,Vorapaxar,Major
DDInter20,Acetylsalicylic acid,DDInter1948,Vortioxetine,Moderate
DDInter1951,Warfarin,DDInter20,Acetylsalicylic acid,Major
DDInter1955,Zafirlukast,DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter1959,Zanubrutinib,Major
DDInter1968,Zoledronic acid,DDInter20,Acetylsalicylic acid,Moderate
DDInter115,Ardeparin,DDInter20,Acetylsalicylic acid,Major
DDInter117,Argatroban,DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter262,Cabozantinib,Major
DDInter20,Acetylsalicylic acid,DDInter264,Calaspargase pegol,Moderate
DDInter20,Acetylsalicylic acid,DDInter286,Caplacizumab,Major
DDInter1340,Omeprazole,DDInter975,Iron,Moderate
DDInter336,Celecoxib,DDInter20,Acetylsalicylic acid,Moderate
DDInter1340,Omeprazole,DDInter379,Cilostazol,Major
DDInter1340,Omeprazole,DDInter413,Clopidogrel,Major
DDInter20,Acetylsalicylic acid,DDInter471,Danaparoid,Major
DDInter20,Acetylsalicylic acid,DDInter488,Deferasirox,Major
DDInter20,Acetylsalicylic acid,DDInter518,Dexfenfluramine,Moderate
DDInter537,Diclofenac,DDInter20,Acetylsalicylic acid,Moderate
DDInter538,Diclofenac (ophthalmic),DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter621,Edoxaban,Major
DDInter20,Acetylsalicylic acid,DDInter645,Enoxaparin,Major
DDInter659,Eptifibatide,DDInter20,Acetylsalicylic acid,Moderate
DDInter1340,Omeprazole,DDInter725,Ferrous fumarate,Moderate
DDInter1340,Omeprazole,DDInter726,Ferrous gluconate,Moderate
DDInter763,Flurbiprofen,DDInter20,Acetylsalicylic acid,Moderate
DDInter1340,Omeprazole,DDInter785,Fostamatinib,Moderate
DDInter20,Acetylsalicylic acid,DDInter808,Garlic,Moderate
DDInter20,Acetylsalicylic acid,DDInter818,Ginger,Moderate
DDInter20,Acetylsalicylic acid,DDInter819,Ginkgo biloba,Moderate
DDInter20,Acetylsalicylic acid,DDInter820,Ginseng,Moderate
DDInter20,Acetylsalicylic acid,DDInter855,Hemin,Moderate
DDInter20,Acetylsalicylic acid,DDInter899,Ibrutinib,Major
DDInter20,Acetylsalicylic acid,DDInter908,Iloprost,Moderate
DDInter20,Acetylsalicylic acid,DDInter926,Inotersen,Major
DDInter1037,Lepirudin,DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter1059,Levomilnacipran,Moderate
DDInter1139,Mefenamic acid,DDInter20,Acetylsalicylic acid,Moderate
DDInter1143,Meloxicam,DDInter20,Acetylsalicylic acid,Moderate
DDInter1340,Omeprazole,DDInter1277,Neomycin,Moderate
DDInter20,Acetylsalicylic acid,DDInter1296,Nintedanib,Moderate
DDInter20,Acetylsalicylic acid,DDInter1297,Niraparib,Moderate
DDInter20,Acetylsalicylic acid,DDInter1358,Oxaprozin,Moderate
DDInter1426,Pentoxifylline,DDInter20,Acetylsalicylic acid,Moderate
DDInter1451,Phenylbutazone,DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter1508,Prasugrel,Moderate
DDInter20,Acetylsalicylic acid,DDInter1576,Regorafenib,Major
DDInter1613,Rofecoxib,DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter1659,Selumetinib,Moderate
DDInter20,Acetylsalicylic acid,DDInter1662,Sertraline,Moderate
DDInter20,Acetylsalicylic acid,DDInter1665,Sibutramine,Moderate
DDInter1732,Suprofen (ophthalmic),DDInter20,Acetylsalicylic acid,Moderate
DDInter20,Acetylsalicylic acid,DDInter1802,Ticagrelor,Moderate
DDInter1818,Tirofiban,DDInter20,Acetylsalicylic acid,Moderate
DDInter1852,Treprostinil,DDInter20,Acetylsalicylic acid,Moderate
DDInter1910,Valdecoxib,DDInter20,Acetylsalicylic acid,Moderate
DDInter1943,Vitamin E,DDInter20,Acetylsalicylic acid,Moderate
DDInter129,Atazanavir,DDInter143,Avatrombopag,Moderate
DDInter129,Atazanavir,DDInter200,Betrixaban,Moderate
DDInter129,Atazanavir,DDInter379,Cilostazol,Major
DDInter542,Dicoumarol,DDInter129,Atazanavir,Moderate
DDInter129,Atazanavir,DDInter621,Edoxaban,Major
DDInter129,Atazanavir,DDInter1106,Lusutrombopag,Moderate
DDInter129,Atazanavir,DDInter1609,Rivaroxaban,Moderate
DDInter129,Atazanavir,DDInter1683,Sodium bicarbonate,Moderate
DDInter129,Atazanavir,DDInter1802,Ticagrelor,Major
DDInter129,Atazanavir,DDInter1945,Vorapaxar,Major
DDInter1951,Warfarin,DDInter129,Atazanavir,Moderate
DDInter413,Clopidogrel,DDInter424,Cobicistat,Major
DDInter1609,Rivaroxaban,DDInter424,Cobicistat,Major
DDInter1604,Risedronic acid,DDInter975,Iron,Moderate
DDInter1604,Risedronic acid,DDInter725,Ferrous fumarate,Moderate
DDInter1604,Risedronic acid,DDInter726,Ferrous gluconate,Moderate
DDInter1604,Risedronic acid,DDInter1114,Magnesium chloride,Moderate
DDInter1604,Risedronic acid,DDInter1115,Magnesium citrate,Moderate
DDInter1120,Magnesium sulfate,DDInter1604,Risedronic acid,Moderate
DDInter1604,Risedronic acid,DDInter1277,Neomycin,Moderate
DDInter1604,Risedronic acid,DDInter978,Iron sucrose,Moderate
DDInter130,Atenolol,DDInter657,Epoprostenol,Moderate
DDInter130,Atenolol,DDInter908,Iloprost,Moderate
DDInter130,Atenolol,DDInter1656,Selexipag,Moderate
DDInter130,Atenolol,DDInter1802,Ticagrelor,Minor
DDInter130,Atenolol,DDInter1852,Treprostinil,Moderate
DDInter132,Atomoxetine,DDInter379,Cilostazol,Moderate
DDInter132,Atomoxetine,DDInter1115,Magnesium citrate,Moderate
DDInter1804,Ticlopidine,DDInter132,Atomoxetine,Moderate
DDInter413,Clopidogrel,DDInter133,Atorvastatin,Moderate
DDInter542,Dicoumarol,DDInter133,Atorvastatin,Minor
DDInter133,Atorvastatin,DDInter631,Eltrombopag,Moderate
DDInter133,Atorvastatin,DDInter1802,Ticagrelor,Minor
DDInter1951,Warfarin,DDInter133,Atorvastatin,Minor
DDInter542,Dicoumarol,DDInter1531,Proguanil,Moderate
DDInter1531,Proguanil,DDInter1683,Sodium bicarbonate,Moderate
DDInter1951,Warfarin,DDInter1531,Proguanil,Moderate
DDInter136,Atropine,DDInter1497,Potassium chloride,Major
DDInter136,Atropine,DDInter1683,Sodium bicarbonate,Moderate
DDInter657,Epoprostenol,DDInter141,Avanafil,Moderate
DDInter908,Iloprost,DDInter141,Avanafil,Moderate
DDInter1852,Treprostinil,DDInter141,Avanafil,Moderate
DDInter99,Anistreplase,DDInter142,Avapritinib,Major
DDInter117,Argatroban,DDInter142,Avapritinib,Major
DDInter200,Betrixaban,DDInter142,Avapritinib,Major
DDInter217,Bivalirudin,DDInter142,Avapritinib,Major
DDInter283,Cangrelor,DDInter142,Avapritinib,Major
DDInter286,Caplacizumab,DDInter142,Avapritinib,Major
DDInter379,Cilostazol,DDInter142,Avapritinib,Major
DDInter413,Clopidogrel,DDInter142,Avapritinib,Major
DDInter470,Dalteparin,DDInter142,Avapritinib,Major
DDInter471,Danaparoid,DDInter142,Avapritinib,Major
DDInter491,Defibrotide,DDInter142,Avapritinib,Major
DDInter505,Desirudin,DDInter142,Avapritinib,Major
DDInter523,Dextran (-1),DDInter142,Avapritinib,Major
DDInter524,Dextran (high molecular weight),DDInter142,Avapritinib,Major
DDInter525,Dextran (low molecular weight),DDInter142,Avapritinib,Major
DDInter542,Dicoumarol,DDInter142,Avapritinib,Major
DDInter573,Dipyridamole,DDInter142,Avapritinib,Major
DDInter605,Drotrecogin alfa,DDInter142,Avapritinib,Major
DDInter621,Edoxaban,DDInter142,Avapritinib,Major
DDInter645,Enoxaparin,DDInter142,Avapritinib,Major
DDInter657,Epoprostenol,DDInter142,Avapritinib,Major
DDInter659,Eptifibatide,DDInter142,Avapritinib,Major
DDInter855,Hemin,DDInter142,Avapritinib,Moderate
DDInter856,Heparin,DDInter142,Avapritinib,Major
DDInter908,Iloprost,DDInter142,Avapritinib,Major
DDInter1037,Lepirudin,DDInter142,Avapritinib,Major
DDInter1508,Prasugrel,DDInter142,Avapritinib,Major
DDInter1585,Reteplase,DDInter142,Avapritinib,Major
DDInter1609,Rivaroxaban,DDInter142,Avapritinib,Major
DDInter1712,Streptokinase,DDInter142,Avapritinib,Major
DDInter1764,Tenecteplase,DDInter142,Avapritinib,Major
DDInter1802,Ticagrelor,DDInter142,Avapritinib,Major
DDInter1804,Ticlopidine,DDInter142,Avapritinib,Major
DDInter1812,Tinzaparin,DDInter142,Avapritinib,Major
DDInter1818,Tirofiban,DDInter142,Avapritinib,Major
DDInter1852,Treprostinil,DDInter142,Avapritinib,Major
DDInter1905,Urokinase,DDInter142,Avapritinib,Major
DDInter1945,Vorapaxar,DDInter142,Avapritinib,Major
DDInter1951,Warfarin,DDInter142,Avapritinib,Major
DDInter90,Amprenavir,DDInter143,Avatrombopag,Moderate
DDInter221,Boceprevir,DDInter143,Avatrombopag,Moderate
DDInter293,Carbamazepine,DDInter143,Avatrombopag,Major
DDInter299,Carfilzomib,DDInter143,Avatrombopag,Major
DDInter340,Ceritinib,DDInter143,Avatrombopag,Moderate
DDInter393,Clarithromycin,DDInter143,Avatrombopag,Moderate
DDInter424,Cobicistat,DDInter143,Avatrombopag,Moderate
DDInter462,Dabrafenib,DDInter143,Avatrombopag,Major
DDInter496,Delavirdine,DDInter143,Avatrombopag,Moderate
DDInter649,Enzalutamide,DDInter143,Avatrombopag,Major
DDInter743,Fluconazole,DDInter143,Avatrombopag,Major
DDInter905,Idelalisib,DDInter143,Avatrombopag,Moderate
DDInter909,Imatinib,DDInter143,Avatrombopag,Major
DDInter917,Indinavir,DDInter143,Avatrombopag,Moderate
DDInter944,Interferon alfa-n1,DDInter143,Avatrombopag,Moderate
DDInter945,Interferon alfa-n3,DDInter143,Avatrombopag,Moderate
DDInter946,Interferon alfacon-1,DDInter143,Avatrombopag,Moderate
DDInter947,Interferon beta-1a,DDInter143,Avatrombopag,Moderate
