DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter1513,Prednisolone,DDInter415,Clostridium tetani toxoid antigen (formaldehyde inactivated),Moderate
DDInter1855,Triamcinolone,DDInter415,Clostridium tetani toxoid antigen (formaldehyde inactivated),Moderate
DDInter1857,Triamcinolone (ophthalmic),DDInter415,Clostridium tetani toxoid antigen (formaldehyde inactivated),Moderate
DDInter1291,Nifedipine,DDInter74,Aminophylline,Minor
DDInter195,Betamethasone,DDInter1291,Nifedipine,Moderate
DDInter1291,Nifedipine,DDInter246,Budesonide,Moderate
DDInter1291,Nifedipine,DDInter247,Budesonide (nasal),Moderate
DDInter1291,Nifedipine,DDInter513,Dexamethasone,Moderate
DDInter763,Flurbiprofen,DDInter1291,Nifedipine,Moderate
DDInter884,Hydrocodone,DDInter1291,Nifedipine,Moderate
DDInter885,Hydrocortisone,DDInter1291,Nifedipine,Moderate
DDInter900,Ibuprofen,DDInter1291,Nifedipine,Moderate
DDInter1291,Nifedipine,DDInter915,Indacaterol,Minor
DDInter1291,Nifedipine,DDInter997,Ivacaftor,Moderate
DDInter1168,Methdilazine,DDInter1291,Nifedipine,Moderate
DDInter1291,Nifedipine,DDInter1363,Oxtriphylline,Minor
DDInter1426,Pentoxifylline,DDInter1291,Nifedipine,Moderate
DDInter1513,Prednisolone,DDInter1291,Nifedipine,Moderate
DDInter1533,Promethazine,DDInter1291,Nifedipine,Moderate
DDInter1291,Nifedipine,DDInter1155,Mepyramine,Moderate
DDInter1791,Theophylline,DDInter1291,Nifedipine,Minor
DDInter1793,Thiethylperazine,DDInter1291,Nifedipine,Moderate
DDInter1855,Triamcinolone,DDInter1291,Nifedipine,Moderate
DDInter1291,Nifedipine,DDInter45,Alimemazine,Moderate
DDInter27,Adalimumab,DDInter74,Aminophylline,Moderate
DDInter27,Adalimumab,DDInter195,Betamethasone,Major
DDInter27,Adalimumab,DDInter246,Budesonide,Major
DDInter27,Adalimumab,DDInter513,Dexamethasone,Major
DDInter27,Adalimumab,DDInter884,Hydrocodone,Moderate
DDInter27,Adalimumab,DDInter885,Hydrocortisone,Major
DDInter27,Adalimumab,DDInter1156,Mercaptopurine,Major
DDInter27,Adalimumab,DDInter1363,Oxtriphylline,Moderate
DDInter27,Adalimumab,DDInter1513,Prednisolone,Major
DDInter27,Adalimumab,DDInter1614,Roflumilast,Moderate
DDInter27,Adalimumab,DDInter1791,Theophylline,Moderate
DDInter27,Adalimumab,DDInter1855,Triamcinolone,Major
DDInter27,Adalimumab,DDInter1857,Triamcinolone (ophthalmic),Major
DDInter27,Adalimumab,DDInter1955,Zafirlukast,Moderate
DDInter31,Adenosine,DDInter1632,Salbutamol,Moderate
DDInter31,Adenosine,DDInter74,Aminophylline,Moderate
DDInter128,Astemizole,DDInter31,Adenosine,Major
DDInter31,Adenosine,DDInter613,Dyphylline,Moderate
DDInter31,Adenosine,DDInter1363,Oxtriphylline,Moderate
DDInter31,Adenosine,DDInter1533,Promethazine,Moderate
DDInter31,Adenosine,DDInter1769,Terbutaline,Moderate
DDInter1770,Terfenadine,DDInter31,Adenosine,Major
DDInter1791,Theophylline,DDInter31,Adenosine,Moderate
DDInter31,Adenosine,DDInter45,Alimemazine,Moderate
DDInter1189,Methylphenidate,DDInter1632,Salbutamol,Moderate
DDInter1189,Methylphenidate,DDInter426,Cocaine (nasal),Major
DDInter1189,Methylphenidate,DDInter427,Cocaine (topical),Major
DDInter1189,Methylphenidate,DDInter650,Ephedrine,Moderate
DDInter1189,Methylphenidate,DDInter652,Epinephrine,Moderate
DDInter1189,Methylphenidate,DDInter915,Indacaterol,Moderate
DDInter1189,Methylphenidate,DDInter987,Isoprenaline,Moderate
DDInter1189,Methylphenidate,DDInter1346,Orciprenaline,Moderate
DDInter1189,Methylphenidate,DDInter1168,Methdilazine,Moderate
DDInter1189,Methylphenidate,DDInter1331,Olodaterol,Moderate
DDInter1458,Phenylpropanolamine,DDInter1189,Methylphenidate,Moderate
DDInter1189,Methylphenidate,DDInter1476,Pirbuterol,Moderate
DDInter1189,Methylphenidate,DDInter1533,Promethazine,Moderate
DDInter1189,Methylphenidate,DDInter1635,Salmeterol,Moderate
DDInter1189,Methylphenidate,DDInter1769,Terbutaline,Moderate
DDInter1793,Thiethylperazine,DDInter1189,Methylphenidate,Moderate
DDInter1189,Methylphenidate,DDInter45,Alimemazine,Moderate
DDInter763,Flurbiprofen,DDInter1848,Trastuzumab emtansine,Moderate
DDInter764,Flurbiprofen (ophthalmic),DDInter1848,Trastuzumab emtansine,Moderate
DDInter900,Ibuprofen,DDInter1848,Trastuzumab emtansine,Moderate
DDInter1955,Zafirlukast,DDInter1848,Trastuzumab emtansine,Moderate
DDInter16,Acetohexamide,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter36,Albiglutide,Moderate
DDInter652,Epinephrine,DDInter1632,Salbutamol,Moderate
DDInter652,Epinephrine,DDInter51,Alogliptin,Moderate
DDInter652,Epinephrine,DDInter77,Amisulpride,Moderate
DDInter78,Amitriptyline,DDInter652,Epinephrine,Major
DDInter82,Amoxapine,DDInter652,Epinephrine,Major
DDInter84,Amphetamine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter116,Arformoterol,Moderate
DDInter652,Epinephrine,DDInter118,Aripiprazole,Moderate
DDInter652,Epinephrine,DDInter125,Asenapine,Moderate
DDInter130,Atenolol,DDInter652,Epinephrine,Moderate
DDInter132,Atomoxetine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter187,Benzphetamine,Moderate
DDInter197,Betaxolol,DDInter652,Epinephrine,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter652,Epinephrine,Moderate
DDInter216,Bisoprolol,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter231,Brexpiprazole,Moderate
DDInter652,Epinephrine,DDInter280,Canagliflozin,Moderate
DDInter303,Carteolol,DDInter652,Epinephrine,Major
DDInter304,Carteolol (ophthalmic),DDInter652,Epinephrine,Major
DDInter652,Epinephrine,DDInter305,Carvedilol,Major
DDInter363,Chlorpromazine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter364,Chlorpropamide,Moderate
DDInter652,Epinephrine,DDInter410,Clomipramine,Major
DDInter419,Clozapine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter426,Cocaine (nasal),Major
DDInter652,Epinephrine,DDInter427,Cocaine (topical),Major
DDInter652,Epinephrine,DDInter474,Dapagliflozin,Moderate
DDInter652,Epinephrine,DDInter502,Deserpidine,Moderate
DDInter652,Epinephrine,DDInter503,Desflurane,Major
DDInter652,Epinephrine,DDInter504,Desipramine,Major
DDInter507,Desmopressin,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter511,Desvenlafaxine,Moderate
DDInter652,Epinephrine,DDInter521,Dexmethylphenidate,Moderate
DDInter652,Epinephrine,DDInter526,Dextroamphetamine,Moderate
DDInter652,Epinephrine,DDInter547,Diethylpropion,Moderate
DDInter652,Epinephrine,DDInter553,Digitoxin,Moderate
DDInter554,Digoxin,DDInter652,Epinephrine,Moderate
DDInter557,Dihydroergotamine,DDInter652,Epinephrine,Major
DDInter591,Doxapram,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter593,Doxepin,Major
DDInter603,Droperidol,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter606,Droxidopa,Moderate
DDInter652,Epinephrine,DDInter607,Dulaglutide,Moderate
DDInter608,Duloxetine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter636,Empagliflozin,Moderate
DDInter641,Enflurane,DDInter652,Epinephrine,Major
DDInter646,Entacapone,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter657,Epoprostenol,Moderate
DDInter652,Epinephrine,DDInter664,Ergometrine,Major
DDInter652,Epinephrine,DDInter665,Ergotamine,Major
DDInter652,Epinephrine,DDInter669,Ertugliflozin,Moderate
DDInter675,Esmolol,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter706,Exenatide,Moderate
DDInter760,Fluphenazine,DDInter652,Epinephrine,Moderate
DDInter825,Glimepiride,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter826,Glipizide,Moderate
DDInter652,Epinephrine,DDInter831,Glyburide,Moderate
DDInter845,Guanadrel,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter846,Guanethidine,Moderate
DDInter853,Haloperidol,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter854,Halothane,Major
DDInter652,Epinephrine,DDInter907,Iloperidone,Moderate
DDInter652,Epinephrine,DDInter908,Iloprost,Moderate
DDInter912,Imipramine,DDInter652,Epinephrine,Major
DDInter652,Epinephrine,DDInter915,Indacaterol,Moderate
DDInter934,Insulin human,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter929,Insulin aspart (aspart),Moderate
DDInter652,Epinephrine,DDInter928,Insulin aspart (aspart protamine),Moderate
DDInter652,Epinephrine,DDInter930,Insulin degludec,Moderate
DDInter652,Epinephrine,DDInter931,Insulin detemir,Moderate
DDInter932,Insulin glargine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter933,Insulin glulisine,Moderate
DDInter935,"Insulin human (inhalation, rapid acting)",DDInter652,Epinephrine,Moderate
DDInter936,Insulin human (isophane),DDInter652,Epinephrine,Moderate
DDInter940,Insulin lispro,DDInter652,Epinephrine,Moderate
DDInter941,Insulin lispro (protamine),DDInter652,Epinephrine,Moderate
DDInter937,Insulin human (regular),DDInter652,Epinephrine,Moderate
DDInter939,Insulin human (zinc),DDInter652,Epinephrine,Moderate
DDInter938,Insulin human (zinc extended),DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter981,Isocarboxazid,Moderate
DDInter982,Isoetharine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter983,Isoflurane,Major
DDInter652,Epinephrine,DDInter987,Isoprenaline,Moderate
DDInter1013,Labetalol,DDInter652,Epinephrine,Major
DDInter652,Epinephrine,DDInter1063,Levosalbutamol,Moderate
DDInter652,Epinephrine,DDInter1048,Levobetaxolol (ophthalmic),Moderate
DDInter652,Epinephrine,DDInter1050,Levobunolol (ophthalmic),Major
DDInter652,Epinephrine,DDInter1054,Levodopa,Moderate
DDInter652,Epinephrine,DDInter1059,Levomilnacipran,Moderate
DDInter1064,Levothyroxine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1070,Linagliptin,Moderate
DDInter1073,Linezolid,DDInter652,Epinephrine,Major
DDInter1074,Liothyronine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1077,Liraglutide,Moderate
DDInter652,Epinephrine,DDInter1078,Lisdexamfetamine,Moderate
DDInter652,Epinephrine,DDInter1081,Lithium carbonate,Minor
DDInter652,Epinephrine,DDInter1082,Lixisenatide,Moderate
DDInter1099,Loxapine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1102,Lumateperone,Moderate
DDInter652,Epinephrine,DDInter1104,Lurasidone,Moderate
DDInter1126,Mazindol,DDInter652,Epinephrine,Moderate
DDInter1130,Mecamylamine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1159,Mesoridazine,Moderate
DDInter652,Epinephrine,DDInter1346,Orciprenaline,Moderate
DDInter1164,Metformin,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1161,Metamfetamine,Moderate
DDInter652,Epinephrine,DDInter1168,Methdilazine,Moderate
DDInter652,Epinephrine,DDInter1175,Methotrimeprazine,Moderate
DDInter652,Epinephrine,DDInter1179,Methoxyflurane,Major
DDInter652,Epinephrine,DDInter1185,Methyldopa,Moderate
DDInter652,Epinephrine,DDInter1186,Methylene blue,Moderate
DDInter1187,Methylergometrine,DDInter652,Epinephrine,Major
DDInter1194,Methysergide,DDInter652,Epinephrine,Major
DDInter652,Epinephrine,DDInter1196,Metipranolol (ophthalmic),Major
DDInter1200,Metoprolol,DDInter652,Epinephrine,Moderate
DDInter1213,Midodrine,DDInter652,Epinephrine,Moderate
DDInter1217,Miglitol,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1220,Milnacipran,Moderate
DDInter652,Epinephrine,DDInter1239,Molindone,Moderate
DDInter652,Epinephrine,DDInter1255,Nadolol,Major
DDInter652,Epinephrine,DDInter1269,Nateglinide,Moderate
DDInter652,Epinephrine,DDInter1271,Nebivolol,Moderate
DDInter1316,Nortriptyline,DDInter652,Epinephrine,Major
DDInter1326,Olanzapine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1331,Olodaterol,Moderate
DDInter652,Epinephrine,DDInter1343,Opicapone,Moderate
DDInter1375,Oxytocin,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1376,Ozanimod,Moderate
DDInter652,Epinephrine,DDInter1381,Paliperidone,Moderate
DDInter652,Epinephrine,DDInter1417,Penbutolol,Major
DDInter652,Epinephrine,DDInter1432,Perphenazine,Moderate
DDInter652,Epinephrine,DDInter1439,Phendimetrazine,Moderate
DDInter652,Epinephrine,DDInter1440,Phenelzine,Moderate
DDInter1447,Phentermine,DDInter652,Epinephrine,Moderate
DDInter1458,Phenylpropanolamine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1470,Pimozide,Moderate
DDInter652,Epinephrine,DDInter1471,Pindolol,Major
DDInter652,Epinephrine,DDInter1472,Pioglitazone,Moderate
DDInter652,Epinephrine,DDInter1476,Pirbuterol,Moderate
DDInter652,Epinephrine,DDInter1506,Pramlintide,Moderate
DDInter652,Epinephrine,DDInter1526,Procarbazine,Moderate
DDInter1527,Prochlorperazine,DDInter652,Epinephrine,Moderate
DDInter1532,Promazine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1533,Promethazine,Moderate
DDInter652,Epinephrine,DDInter1537,Propiomazine,Moderate
DDInter1539,Propranolol,DDInter652,Epinephrine,Major
DDInter1543,Protriptyline,DDInter652,Epinephrine,Major
DDInter652,Epinephrine,DDInter1553,Quetiapine,Moderate
DDInter652,Epinephrine,DDInter1560,Racepinephrine,Moderate
DDInter652,Epinephrine,DDInter1572,Rasagiline,Moderate
DDInter652,Epinephrine,DDInter1581,Repaglinide,Moderate
DDInter1582,Reserpine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1605,Risperidone,Moderate
DDInter652,Epinephrine,DDInter1606,Ritodrine,Moderate
DDInter1621,Rosiglitazone,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1635,Salmeterol,Moderate
DDInter652,Epinephrine,DDInter1646,Saxagliptin,Moderate
DDInter652,Epinephrine,DDInter1653,Selegiline,Moderate
DDInter652,Epinephrine,DDInter1656,Selexipag,Moderate
DDInter652,Epinephrine,DDInter1660,Semaglutide,Moderate
DDInter652,Epinephrine,DDInter1664,Sevoflurane,Major
DDInter652,Epinephrine,DDInter1665,Sibutramine,Moderate
DDInter652,Epinephrine,DDInter1679,Sitagliptin,Moderate
DDInter652,Epinephrine,DDInter1697,Solriamfetol,Moderate
DDInter1704,Sotalol,DDInter652,Epinephrine,Major
DDInter652,Epinephrine,DDInter1746,Tapentadol,Moderate
DDInter652,Epinephrine,DDInter1769,Terbutaline,Moderate
DDInter1793,Thiethylperazine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1796,Thioridazine,Moderate
DDInter652,Epinephrine,DDInter1798,Thiothixene,Moderate
DDInter652,Epinephrine,DDInter1799,"Thyroid, porcine",Moderate
DDInter1809,Timolol,DDInter652,Epinephrine,Major
DDInter1810,Timolol (ophthalmic),DDInter652,Epinephrine,Major
DDInter652,Epinephrine,DDInter1826,Tolazamide,Moderate
DDInter652,Epinephrine,DDInter1828,Tolbutamide,Moderate
DDInter1829,Tolcapone,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1845,Tranylcypromine,Moderate
DDInter1852,Treprostinil,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1866,Trifluoperazine,Moderate
DDInter1867,Triflupromazine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter45,Alimemazine,Moderate
DDInter652,Epinephrine,DDInter1876,Trimipramine,Major
DDInter1881,Troglitazone,DDInter652,Epinephrine,Moderate
DDInter1921,Vasopressin,DDInter652,Epinephrine,Moderate
DDInter1927,Venlafaxine,DDInter652,Epinephrine,Moderate
DDInter1967,Ziprasidone,DDInter652,Epinephrine,Moderate
DDInter16,Acetohexamide,DDInter900,Ibuprofen,Moderate
DDInter42,Alendronic acid,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter46,Aliskiren,Moderate
DDInter900,Ibuprofen,DDInter53,Alpelisib,Moderate
DDInter56,Alteplase,DDInter900,Ibuprofen,Moderate
DDInter66,Amikacin,DDInter900,Ibuprofen,Moderate
DDInter67,Amikacin (liposome),DDInter900,Ibuprofen,Moderate
DDInter68,Amiloride,DDInter900,Ibuprofen,Moderate
DDInter72,Aminolevulinic acid,DDInter900,Ibuprofen,Major
DDInter73,Aminolevulinic acid (topical),DDInter900,Ibuprofen,Moderate
DDInter79,Amlodipine,DDInter900,Ibuprofen,Moderate
DDInter93,Anagrelide,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter98,Anisindione,Major
DDInter99,Anistreplase,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter104,Antithrombin Alfa,Moderate
DDInter900,Ibuprofen,DDInter105,Antithrombin III human,Moderate
DDInter900,Ibuprofen,DDInter107,Apalutamide,Moderate
DDInter900,Ibuprofen,DDInter108,Apixaban,Major
DDInter112,Aprepitant,DDInter900,Ibuprofen,Moderate
DDInter115,Ardeparin,DDInter900,Ibuprofen,Major
DDInter117,Argatroban,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter900,Ibuprofen,Moderate
DDInter20,Acetylsalicylic acid,DDInter900,Ibuprofen,Major
DDInter130,Atenolol,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter142,Avapritinib,Major
DDInter900,Ibuprofen,DDInter156,Azilsartan medoxomil,Moderate
DDInter164,Balsalazide,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter165,Baricitinib,Moderate
DDInter900,Ibuprofen,DDInter170,Bedaquiline,Moderate
DDInter177,Benazepril,DDInter900,Ibuprofen,Moderate
DDInter179,Bendroflumethiazide,DDInter900,Ibuprofen,Moderate
DDInter188,Benzthiazide,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter192,Bepridil,Moderate
DDInter195,Betamethasone,DDInter900,Ibuprofen,Moderate
DDInter197,Betaxolol,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter200,Betrixaban,Major
DDInter216,Bisoprolol,DDInter900,Ibuprofen,Moderate
DDInter217,Bivalirudin,DDInter900,Ibuprofen,Moderate
DDInter223,Bosentan,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter868,Human botulinum neurotoxin A/B immune globulin,Major
DDInter900,Ibuprofen,DDInter228,Brentuximab vedotin,Moderate
DDInter241,Bromfenac,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter246,Budesonide,Moderate
DDInter248,Bumetanide,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter262,Cabozantinib,Major
DDInter900,Ibuprofen,DDInter264,Calaspargase pegol,Moderate
DDInter900,Ibuprofen,DDInter283,Cangrelor,Moderate
DDInter900,Ibuprofen,DDInter284,Cannabidiol,Moderate
DDInter900,Ibuprofen,DDInter286,Caplacizumab,Moderate
DDInter900,Ibuprofen,DDInter292,Captopril,Moderate
DDInter303,Carteolol,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter305,Carvedilol,Moderate
DDInter336,Celecoxib,DDInter900,Ibuprofen,Moderate
DDInter360,Chlorothiazide,DDInter900,Ibuprofen,Moderate
DDInter364,Chlorpropamide,DDInter900,Ibuprofen,Moderate
DDInter365,Chlorthalidone,DDInter900,Ibuprofen,Moderate
DDInter378,Cidofovir,DDInter900,Ibuprofen,Major
DDInter900,Ibuprofen,DDInter379,Cilostazol,Moderate
DDInter380,Cimetidine,DDInter900,Ibuprofen,Minor
DDInter383,Cinoxacin,DDInter900,Ibuprofen,Moderate
DDInter384,Ciprofloxacin,DDInter900,Ibuprofen,Moderate
DDInter388,Citalopram,DDInter900,Ibuprofen,Moderate
DDInter405,Clofarabine,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter410,Clomipramine,Moderate
DDInter413,Clopidogrel,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter417,Clove,Minor
DDInter458,Cyclosporine,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter870,Human cytomegalovirus immune globulin,Major
DDInter900,Ibuprofen,DDInter462,Dabrafenib,Moderate
DDInter900,Ibuprofen,DDInter470,Dalteparin,Major
DDInter900,Ibuprofen,DDInter471,Danaparoid,Major
DDInter477,Daptomycin,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter484,Dasatinib,Major
DDInter900,Ibuprofen,DDInter488,Deferasirox,Major
DDInter900,Ibuprofen,DDInter491,Defibrotide,Moderate
DDInter900,Ibuprofen,DDInter492,Deflazacort,Moderate
DDInter900,Ibuprofen,DDInter495,Delafloxacin,Moderate
DDInter900,Ibuprofen,DDInter505,Desirudin,Major
DDInter507,Desmopressin,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter511,Desvenlafaxine,Moderate
DDInter900,Ibuprofen,DDInter513,Dexamethasone,Moderate
DDInter900,Ibuprofen,DDInter518,Dexfenfluramine,Moderate
DDInter533,Diatrizoate,DDInter900,Ibuprofen,Major
DDInter537,Diclofenac,DDInter900,Ibuprofen,Moderate
DDInter539,Diclofenac (topical),DDInter900,Ibuprofen,Moderate
DDInter542,Dicoumarol,DDInter900,Ibuprofen,Major
DDInter551,Diflunisal,DDInter900,Ibuprofen,Moderate
DDInter554,Digoxin,DDInter900,Ibuprofen,Moderate
DDInter561,Diltiazem,DDInter900,Ibuprofen,Moderate
DDInter573,Dipyridamole,DDInter900,Ibuprofen,Moderate
DDInter583,Donepezil,DDInter900,Ibuprofen,Minor
DDInter900,Ibuprofen,DDInter604,Drospirenone,Moderate
DDInter605,Drotrecogin alfa,DDInter900,Ibuprofen,Major
DDInter608,Duloxetine,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter621,Edoxaban,Major
DDInter624,Efavirenz,DDInter900,Ibuprofen,Moderate
DDInter638,Enalapril,DDInter900,Ibuprofen,Moderate
DDInter644,Enoxacin,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter645,Enoxaparin,Major
DDInter647,Entecavir,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter649,Enzalutamide,Moderate
DDInter656,Eplerenone,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter657,Epoprostenol,Moderate
DDInter658,Eprosartan,DDInter900,Ibuprofen,Moderate
DDInter659,Eptifibatide,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter672,Escitalopram,Moderate
DDInter675,Esmolol,DDInter900,Ibuprofen,Moderate
DDInter686,Etacrynic acid,DDInter900,Ibuprofen,Moderate
DDInter690,Ethanol,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter698,Etidronic acid,Moderate
DDInter699,Etodolac,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter703,Etravirine,Moderate
DDInter900,Ibuprofen,DDInter704,Everolimus,Major
DDInter900,Ibuprofen,DDInter706,Exenatide,Moderate
DDInter716,Felodipine,DDInter900,Ibuprofen,Moderate
DDInter717,Fenfluramine,DDInter900,Ibuprofen,Moderate
DDInter718,Fenofibrate,DDInter900,Ibuprofen,Moderate
DDInter721,Fenoprofen,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter744,Flucytosine,Moderate
DDInter747,Fludrocortisone,DDInter900,Ibuprofen,Moderate
DDInter758,Fluoxetine,DDInter900,Ibuprofen,Moderate
DDInter763,Flurbiprofen,DDInter900,Ibuprofen,Moderate
DDInter770,Fluvoxamine,DDInter900,Ibuprofen,Moderate
DDInter775,Fondaparinux,DDInter900,Ibuprofen,Major
DDInter900,Ibuprofen,DDInter778,Fosaprepitant,Moderate
DDInter781,Fosinopril,DDInter900,Ibuprofen,Moderate
DDInter790,Furosemide,DDInter900,Ibuprofen,Moderate
DDInter809,Gatifloxacin,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter813,Gemifloxacin,Moderate
DDInter815,Gentamicin,DDInter900,Ibuprofen,Moderate
DDInter825,Glimepiride,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter826,Glipizide,Moderate
DDInter831,Glyburide,DDInter900,Ibuprofen,Moderate
DDInter842,Grepafloxacin,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter856,Heparin,Moderate
DDInter900,Ibuprofen,DDInter882,Hydralazine,Moderate
DDInter883,Hydrochlorothiazide,DDInter900,Ibuprofen,Moderate
DDInter885,Hydrocortisone,DDInter900,Ibuprofen,Moderate
DDInter889,Hydroflumethiazide,DDInter900,Ibuprofen,Moderate
DDInter897,Ibandronate,DDInter900,Ibuprofen,Moderate
DDInter898,Ibritumomab tiuxetan,DDInter900,Ibuprofen,Major
DDInter900,Ibuprofen,DDInter899,Ibrutinib,Major
DDInter903,Icosapent,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter905,Idelalisib,Moderate
DDInter900,Ibuprofen,DDInter908,Iloprost,Moderate
DDInter909,Imatinib,DDInter900,Ibuprofen,Moderate
DDInter873,Human immunoglobulin G (intravenous),DDInter900,Ibuprofen,Major
DDInter872,Human immunoglobulin G (intravenous and subcutaneous),DDInter900,Ibuprofen,Major
DDInter916,Indapamide,DDInter900,Ibuprofen,Moderate
DDInter921,Indomethacin,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter926,Inotersen,Major
DDInter947,Interferon beta-1a,DDInter900,Ibuprofen,Moderate
DDInter948,Interferon beta-1b,DDInter900,Ibuprofen,Moderate
DDInter1839,Tositumomab (I-131),DDInter900,Ibuprofen,Major
DDInter900,Ibuprofen,DDInter957,Iodipamide,Major
DDInter900,Ibuprofen,DDInter958,Iodixanol,Major
DDInter900,Ibuprofen,DDInter960,Iohexol,Major
DDInter900,Ibuprofen,DDInter961,Iopamidol,Major
DDInter900,Ibuprofen,DDInter964,Iopromide,Major
DDInter900,Ibuprofen,DDInter965,Iothalamic acid,Major
DDInter900,Ibuprofen,DDInter966,Ioversol,Major
DDInter900,Ibuprofen,DDInter967,Ioxilan,Major
DDInter972,Irbesartan,DDInter900,Ibuprofen,Moderate
DDInter993,Isradipine,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter997,Ivacaftor,Moderate
DDInter900,Ibuprofen,DDInter1004,Kanamycin,Moderate
DDInter1009,Ketoprofen,DDInter900,Ibuprofen,Moderate
DDInter1013,Labetalol,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter1033,Leflunomide,Major
DDInter1037,Lepirudin,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter1039,Letermovir,Moderate
DDInter900,Ibuprofen,DDInter1045,Levamlodipine,Moderate
