DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter99,Anistreplase,DDInter539,Diclofenac (topical),Moderate
DDInter539,Diclofenac (topical),DDInter104,Antithrombin Alfa,Moderate
DDInter539,Diclofenac (topical),DDInter105,Antithrombin III human,Moderate
DDInter539,Diclofenac (topical),DDInter108,Apixaban,Moderate
DDInter115,Ardeparin,DDInter539,Diclofenac (topical),Moderate
DDInter117,Argatroban,DDInter539,Diclofenac (topical),Moderate
DDInter539,Diclofenac (topical),DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter539,Diclofenac (topical),Moderate
DDInter539,Diclofenac (topical),DDInter20,Acetylsalicylic acid,Moderate
DDInter539,Diclofenac (topical),DDInter142,Avapritinib,Moderate
DDInter539,Diclofenac (topical),DDInter170,Bedaquiline,Moderate
DDInter539,Diclofenac (topical),DDInter200,Betrixaban,Moderate
DDInter217,Bivalirudin,DDInter539,Diclofenac (topical),Moderate
DDInter539,Diclofenac (topical),DDInter228,Brentuximab vedotin,Moderate
DDInter539,Diclofenac (topical),DDInter241,Bromfenac,Moderate
DDInter539,Diclofenac (topical),DDInter262,Cabozantinib,Moderate
DDInter539,Diclofenac (topical),DDInter264,Calaspargase pegol,Moderate
DDInter539,Diclofenac (topical),DDInter283,Cangrelor,Moderate
DDInter539,Diclofenac (topical),DDInter284,Cannabidiol,Moderate
DDInter539,Diclofenac (topical),DDInter286,Caplacizumab,Moderate
DDInter336,Celecoxib,DDInter539,Diclofenac (topical),Moderate
DDInter539,Diclofenac (topical),DDInter379,Cilostazol,Moderate
DDInter539,Diclofenac (topical),DDInter413,Clopidogrel,Moderate
DDInter539,Diclofenac (topical),DDInter470,Dalteparin,Moderate
DDInter539,Diclofenac (topical),DDInter471,Danaparoid,Moderate
DDInter539,Diclofenac (topical),DDInter484,Dasatinib,Moderate
DDInter539,Diclofenac (topical),DDInter488,Deferasirox,Major
DDInter539,Diclofenac (topical),DDInter491,Defibrotide,Moderate
DDInter539,Diclofenac (topical),DDInter505,Desirudin,Moderate
DDInter542,Dicoumarol,DDInter539,Diclofenac (topical),Moderate
DDInter539,Diclofenac (topical),DDInter551,Diflunisal,Moderate
DDInter539,Diclofenac (topical),DDInter573,Dipyridamole,Moderate
DDInter605,Drotrecogin alfa,DDInter539,Diclofenac (topical),Moderate
DDInter539,Diclofenac (topical),DDInter621,Edoxaban,Moderate
DDInter539,Diclofenac (topical),DDInter624,Efavirenz,Moderate
DDInter539,Diclofenac (topical),DDInter645,Enoxaparin,Moderate
DDInter539,Diclofenac (topical),DDInter657,Epoprostenol,Moderate
DDInter659,Eptifibatide,DDInter539,Diclofenac (topical),Moderate
DDInter539,Diclofenac (topical),DDInter699,Etodolac,Moderate
DDInter721,Fenoprofen,DDInter539,Diclofenac (topical),Moderate
DDInter539,Diclofenac (topical),DDInter763,Flurbiprofen,Moderate
DDInter539,Diclofenac (topical),DDInter856,Heparin,Moderate
DDInter898,Ibritumomab tiuxetan,DDInter539,Diclofenac (topical),Moderate
DDInter539,Diclofenac (topical),DDInter899,Ibrutinib,Moderate
DDInter539,Diclofenac (topical),DDInter905,Idelalisib,Moderate
DDInter539,Diclofenac (topical),DDInter908,Iloprost,Moderate
DDInter921,Indomethacin,DDInter539,Diclofenac (topical),Moderate
DDInter539,Diclofenac (topical),DDInter926,Inotersen,Moderate
DDInter947,Interferon beta-1a,DDInter539,Diclofenac (topical),Moderate
DDInter948,Interferon beta-1b,DDInter539,Diclofenac (topical),Moderate
DDInter1839,Tositumomab (I-131),DDInter539,Diclofenac (topical),Moderate
DDInter539,Diclofenac (topical),DDInter1009,Ketoprofen,Moderate
DDInter539,Diclofenac (topical),DDInter1033,Leflunomide,Major
DDInter1037,Lepirudin,DDInter539,Diclofenac (topical),Moderate
DDInter539,Diclofenac (topical),DDInter1081,Lithium carbonate,Major
DDInter539,Diclofenac (topical),DDInter1085,Lomitapide,Major
DDInter539,Diclofenac (topical),DDInter1135,Meclofenamic acid,Moderate
DDInter539,Diclofenac (topical),DDInter1139,Mefenamic acid,Moderate
DDInter539,Diclofenac (topical),DDInter1143,Meloxicam,Moderate
DDInter1174,Methotrexate,DDInter539,Diclofenac (topical),Moderate
DDInter539,Diclofenac (topical),DDInter1228,Mipomersen,Major
DDInter1254,Nabumetone,DDInter539,Diclofenac (topical),Moderate
DDInter539,Diclofenac (topical),DDInter1263,Naltrexone,Moderate
DDInter539,Diclofenac (topical),DDInter1266,Naproxen,Moderate
DDInter539,Diclofenac (topical),DDInter1358,Oxaprozin,Moderate
DDInter539,Diclofenac (topical),DDInter1387,Panobinostat,Moderate
DDInter1404,Pegaspargase,DDInter539,Diclofenac (topical),Moderate
DDInter539,Diclofenac (topical),DDInter1409,Peginterferon beta-1a,Moderate
DDInter539,Diclofenac (topical),DDInter1426,Pentoxifylline,Moderate
DDInter539,Diclofenac (topical),DDInter1435,Pexidartinib,Major
DDInter539,Diclofenac (topical),DDInter1451,Phenylbutazone,Moderate
DDInter1478,Piroxicam,DDInter539,Diclofenac (topical),Moderate
DDInter539,Diclofenac (topical),DDInter1484,Plicamycin,Moderate
DDInter539,Diclofenac (topical),DDInter1492,Ponatinib,Moderate
DDInter539,Diclofenac (topical),DDInter1508,Prasugrel,Moderate
DDInter539,Diclofenac (topical),DDInter1566,Ramucirumab,Moderate
DDInter539,Diclofenac (topical),DDInter1576,Regorafenib,Moderate
DDInter539,Diclofenac (topical),DDInter1578,Remdesivir,Moderate
DDInter1585,Reteplase,DDInter539,Diclofenac (topical),Moderate
DDInter539,Diclofenac (topical),DDInter1609,Rivaroxaban,Moderate
DDInter1613,Rofecoxib,DDInter539,Diclofenac (topical),Moderate
DDInter539,Diclofenac (topical),DDInter1628,Ruxolitinib,Moderate
DDInter1712,Streptokinase,DDInter539,Diclofenac (topical),Moderate
DDInter539,Diclofenac (topical),DDInter1726,Sulfinpyrazone,Moderate
DDInter539,Diclofenac (topical),DDInter1729,Sulindac,Moderate
DDInter539,Diclofenac (topical),DDInter1750,Tazemetostat,Moderate
DDInter1764,Tenecteplase,DDInter539,Diclofenac (topical),Moderate
DDInter539,Diclofenac (topical),DDInter1771,Teriflunomide,Major
DDInter1814,Tioguanine,DDInter539,Diclofenac (topical),Moderate
DDInter539,Diclofenac (topical),DDInter1802,Ticagrelor,Moderate
DDInter1804,Ticlopidine,DDInter539,Diclofenac (topical),Moderate
DDInter539,Diclofenac (topical),DDInter1812,Tinzaparin,Moderate
DDInter539,Diclofenac (topical),DDInter1818,Tirofiban,Moderate
DDInter1831,Tolmetin,DDInter539,Diclofenac (topical),Moderate
DDInter1838,Tositumomab,DDInter539,Diclofenac (topical),Moderate
DDInter539,Diclofenac (topical),DDInter1840,Trabectedin,Moderate
DDInter1852,Treprostinil,DDInter539,Diclofenac (topical),Moderate
DDInter1905,Urokinase,DDInter539,Diclofenac (topical),Moderate
DDInter1910,Valdecoxib,DDInter539,Diclofenac (topical),Moderate
DDInter539,Diclofenac (topical),DDInter1945,Vorapaxar,Moderate
DDInter539,Diclofenac (topical),DDInter1951,Warfarin,Moderate
DDInter539,Diclofenac (topical),DDInter1959,Zanubrutinib,Moderate
DDInter75,Aminosalicylic acid,DDInter1068,Lidocaine (topical),Moderate
DDInter1068,Lidocaine (topical),DDInter92,Amyl Nitrite,Moderate
DDInter1068,Lidocaine (topical),DDInter249,Bupivacaine,Moderate
DDInter1068,Lidocaine (topical),DDInter250,Bupivacaine (liposome),Moderate
DDInter1068,Lidocaine (topical),DDInter358,Chloroprocaine,Moderate
DDInter1068,Lidocaine (topical),DDInter359,Chloroquine,Moderate
DDInter475,Dapsone,DDInter1068,Lidocaine (topical),Moderate
DDInter476,Dapsone (topical),DDInter1068,Lidocaine (topical),Moderate
DDInter1068,Lidocaine (topical),DDInter697,Etidocaine,Moderate
DDInter1068,Lidocaine (topical),DDInter765,Flutamide,Moderate
DDInter1068,Lidocaine (topical),DDInter988,Isosorbide,Moderate
DDInter1068,Lidocaine (topical),DDInter989,Isosorbide dinitrate,Moderate
DDInter1068,Lidocaine (topical),DDInter990,Isosorbide mononitrate,Moderate
DDInter1068,Lidocaine (topical),DDInter1051,Levobupivacaine,Moderate
DDInter1068,Lidocaine (topical),DDInter1153,Mepivacaine,Moderate
DDInter1068,Lidocaine (topical),DDInter1197,Metoclopramide,Moderate
DDInter1068,Lidocaine (topical),DDInter1302,Nitric Oxide,Moderate
DDInter1068,Lidocaine (topical),DDInter1303,Nitrofurantoin,Moderate
DDInter1068,Lidocaine (topical),DDInter1304,Nitroglycerin,Moderate
DDInter1068,Lidocaine (topical),DDInter1305,Nitroprusside,Moderate
DDInter1068,Lidocaine (topical),DDInter1438,Phenazopyridine,Moderate
DDInter1068,Lidocaine (topical),DDInter1442,Phenobarbital,Moderate
DDInter1460,Phenytoin,DDInter1068,Lidocaine (topical),Moderate
DDInter1068,Lidocaine (topical),DDInter1518,Prilocaine,Major
DDInter1068,Lidocaine (topical),DDInter1520,Primaquine,Moderate
DDInter1068,Lidocaine (topical),DDInter1525,Procaine,Moderate
DDInter1068,Lidocaine (topical),DDInter1557,Quinine,Moderate
DDInter1573,Rasburicase,DDInter1068,Lidocaine (topical),Moderate
DDInter1068,Lidocaine (topical),DDInter1620,Ropivacaine,Moderate
DDInter1068,Lidocaine (topical),DDInter1670,Silver nitrate (ophthalmic),Moderate
DDInter1068,Lidocaine (topical),DDInter1671,Silver nitrate (topical),Moderate
DDInter1068,Lidocaine (topical),DDInter1672,Silver sulfadiazine (topical),Moderate
DDInter1068,Lidocaine (topical),DDInter1306,Nitrous acid,Major
DDInter1068,Lidocaine (topical),DDInter1723,Sulfamethizole,Moderate
DDInter1727,Sulfisoxazole,DDInter1068,Lidocaine (topical),Moderate
DDInter1068,Lidocaine (topical),DDInter1739,Tafenoquine,Moderate
DDInter1068,Lidocaine (topical),DDInter1779,Tetracaine,Moderate
DDInter66,Amikacin,DDInter85,Amphotericin B,Moderate
DDInter67,Amikacin (liposome),DDInter85,Amphotericin B,Moderate
DDInter168,Beclomethasone dipropionate,DDInter85,Amphotericin B,Moderate
DDInter195,Betamethasone,DDInter85,Amphotericin B,Moderate
DDInter416,Clotrimazole,DDInter85,Amphotericin B,Minor
DDInter85,Amphotericin B,DDInter513,Dexamethasone,Moderate
DDInter743,Fluconazole,DDInter85,Amphotericin B,Minor
DDInter85,Amphotericin B,DDInter744,Flucytosine,Moderate
DDInter85,Amphotericin B,DDInter815,Gentamicin,Moderate
DDInter85,Amphotericin B,DDInter1008,Ketoconazole,Minor
DDInter85,Amphotericin B,DDInter1191,Methylprednisolone,Moderate
DDInter85,Amphotericin B,DDInter1209,Miconazole,Minor
DDInter85,Amphotericin B,DDInter1277,Neomycin,Moderate
DDInter85,Amphotericin B,DDInter1513,Prednisolone,Moderate
DDInter85,Amphotericin B,DDInter1735,Tacrolimus,Major
DDInter1855,Triamcinolone,DDInter85,Amphotericin B,Moderate
DDInter235,Brimonidine (ophthalmic),DDInter62,Ambrisentan,Moderate
DDInter236,Brimonidine (topical),DDInter62,Ambrisentan,Moderate
DDInter670,Erythromycin,DDInter62,Ambrisentan,Minor
DDInter743,Fluconazole,DDInter62,Ambrisentan,Minor
DDInter1008,Ketoconazole,DDInter62,Ambrisentan,Minor
DDInter1209,Miconazole,DDInter62,Ambrisentan,Minor
DDInter1227,Minoxidil (topical),DDInter62,Ambrisentan,Moderate
DDInter195,Betamethasone,DDInter64,Amifampridine,Moderate
DDInter513,Dexamethasone,DDInter64,Amifampridine,Moderate
DDInter593,Doxepin,DDInter64,Amifampridine,Moderate
DDInter594,Doxepin (topical),DDInter64,Amifampridine,Moderate
DDInter1191,Methylprednisolone,DDInter64,Amifampridine,Moderate
DDInter1513,Prednisolone,DDInter64,Amifampridine,Moderate
DDInter1533,Promethazine,DDInter64,Amifampridine,Moderate
DDInter1855,Triamcinolone,DDInter64,Amifampridine,Moderate
DDInter1226,Minoxidil,DDInter65,Amifostine,Moderate
DDInter66,Amikacin,DDInter86,Amphotericin B (cholesteryl sulfate),Moderate
DDInter66,Amikacin,DDInter87,Amphotericin B (lipid complex),Moderate
DDInter66,Amikacin,DDInter88,Amphotericin B (liposomal),Moderate
DDInter89,Ampicillin,DDInter66,Amikacin,Moderate
DDInter66,Amikacin,DDInter20,Acetylsalicylic acid,Moderate
DDInter66,Amikacin,DDInter135,Atracurium,Major
DDInter66,Amikacin,DDInter161,Bacitracin,Major
DDInter66,Amikacin,DDInter164,Balsalazide,Moderate
DDInter66,Amikacin,DDInter868,Human botulinum neurotoxin A/B immune globulin,Major
DDInter66,Amikacin,DDInter241,Bromfenac,Moderate
DDInter66,Amikacin,DDInter248,Bumetanide,Major
DDInter288,Capreomycin,DDInter66,Amikacin,Major
DDInter66,Amikacin,DDInter298,Carboplatin,Moderate
DDInter66,Amikacin,DDInter312,Cefamandole,Moderate
DDInter66,Amikacin,DDInter314,Cefazolin,Moderate
DDInter66,Amikacin,DDInter317,Cefepime,Moderate
DDInter66,Amikacin,DDInter319,Cefixime,Moderate
DDInter320,Cefmetazole,DDInter66,Amikacin,Moderate
DDInter66,Amikacin,DDInter321,Cefonicid,Moderate
DDInter66,Amikacin,DDInter322,Cefoperazone,Moderate
DDInter66,Amikacin,DDInter323,Cefotaxime,Moderate
DDInter66,Amikacin,DDInter324,Cefotetan,Moderate
DDInter66,Amikacin,DDInter325,Cefoxitin,Moderate
DDInter66,Amikacin,DDInter326,Cefpodoxime,Moderate
DDInter66,Amikacin,DDInter327,Cefprozil,Moderate
DDInter66,Amikacin,DDInter329,Ceftaroline fosamil,Moderate
DDInter330,Ceftazidime,DDInter66,Amikacin,Moderate
DDInter66,Amikacin,DDInter332,Ceftizoxime,Moderate
DDInter66,Amikacin,DDInter334,Ceftriaxone,Moderate
DDInter66,Amikacin,DDInter335,Cefuroxime,Moderate
DDInter66,Amikacin,DDInter336,Celecoxib,Moderate
DDInter311,Cefalotin,DDInter66,Amikacin,Moderate
DDInter66,Amikacin,DDInter313,Cefapirin,Moderate
DDInter66,Amikacin,DDInter328,Cefradine,Moderate
DDInter66,Amikacin,DDInter1932,Vibrio cholerae CVD 103-HgR strain live antigen (live),Major
DDInter66,Amikacin,DDInter370,Choline salicylate,Moderate
DDInter378,Cidofovir,DDInter66,Amikacin,Major
DDInter66,Amikacin,DDInter386,Cisatracurium,Major
DDInter66,Amikacin,DDInter387,Cisplatin,Moderate
DDInter66,Amikacin,DDInter405,Clofarabine,Moderate
DDInter66,Amikacin,DDInter434,Colistimethate,Major
DDInter458,Cyclosporine,DDInter66,Amikacin,Moderate
DDInter66,Amikacin,DDInter870,Human cytomegalovirus immune globulin,Major
DDInter66,Amikacin,DDInter488,Deferasirox,Major
DDInter66,Amikacin,DDInter519,Dexlansoprazole,Moderate
DDInter533,Diatrizoate,DDInter66,Amikacin,Major
DDInter66,Amikacin,DDInter537,Diclofenac,Moderate
DDInter66,Amikacin,DDInter551,Diflunisal,Moderate
DDInter66,Amikacin,DDInter590,Doxacurium,Major
DDInter641,Enflurane,DDInter66,Amikacin,Moderate
DDInter647,Entecavir,DDInter66,Amikacin,Moderate
DDInter66,Amikacin,DDInter676,Esomeprazole,Moderate
DDInter66,Amikacin,DDInter686,Etacrynic acid,Major
DDInter66,Amikacin,DDInter698,Etidronic acid,Moderate
DDInter66,Amikacin,DDInter699,Etodolac,Moderate
DDInter66,Amikacin,DDInter704,Everolimus,Major
DDInter66,Amikacin,DDInter706,Exenatide,Moderate
DDInter66,Amikacin,DDInter721,Fenoprofen,Moderate
DDInter66,Amikacin,DDInter744,Flucytosine,Moderate
DDInter66,Amikacin,DDInter763,Flurbiprofen,Moderate
DDInter66,Amikacin,DDInter815,Gentamicin,Moderate
DDInter66,Amikacin,DDInter816,Gentamicin (topical),Moderate
DDInter66,Amikacin,DDInter821,Givosiran,Moderate
DDInter66,Amikacin,DDInter897,Ibandronate,Moderate
DDInter66,Amikacin,DDInter906,Ifosfamide,Moderate
DDInter873,Human immunoglobulin G (intravenous),DDInter66,Amikacin,Major
DDInter872,Human immunoglobulin G (intravenous and subcutaneous),DDInter66,Amikacin,Major
DDInter66,Amikacin,DDInter918,Indium In-111 oxyquinoline,Moderate
DDInter921,Indomethacin,DDInter66,Amikacin,Moderate
DDInter66,Amikacin,DDInter926,Inotersen,Major
DDInter66,Amikacin,DDInter957,Iodipamide,Major
DDInter66,Amikacin,DDInter958,Iodixanol,Major
DDInter66,Amikacin,DDInter960,Iohexol,Major
DDInter66,Amikacin,DDInter961,Iopamidol,Major
DDInter66,Amikacin,DDInter964,Iopromide,Major
DDInter66,Amikacin,DDInter965,Iothalamic acid,Major
DDInter66,Amikacin,DDInter966,Ioversol,Major
DDInter66,Amikacin,DDInter967,Ioxilan,Major
DDInter66,Amikacin,DDInter1004,Kanamycin,Moderate
DDInter66,Amikacin,DDInter1009,Ketoprofen,Moderate
DDInter1022,Lansoprazole,DDInter66,Amikacin,Moderate
DDInter66,Amikacin,DDInter1120,Magnesium sulfate,Major
DDInter66,Amikacin,DDInter1123,Mannitol,Major
DDInter66,Amikacin,DDInter1135,Meclofenamic acid,Moderate
DDInter66,Amikacin,DDInter1139,Mefenamic acid,Moderate
DDInter66,Amikacin,DDInter1143,Meloxicam,Moderate
DDInter1158,Mesalazine,DDInter66,Amikacin,Moderate
DDInter66,Amikacin,DDInter1179,Methoxyflurane,Moderate
DDInter66,Amikacin,DDInter1198,Metocurine,Major
DDInter66,Amikacin,DDInter1207,Mezlocillin,Moderate
DDInter66,Amikacin,DDInter1235,Mivacurium,Major
DDInter66,Amikacin,DDInter1251,Mycophenolate mofetil,Moderate
DDInter66,Amikacin,DDInter1252,Mycophenolic acid,Moderate
DDInter1254,Nabumetone,DDInter66,Amikacin,Moderate
DDInter66,Amikacin,DDInter1266,Naproxen,Moderate
DDInter66,Amikacin,DDInter1277,Neomycin,Moderate
DDInter66,Amikacin,DDInter1278,Neomycin (topical),Moderate
DDInter66,Amikacin,DDInter1279,Neostigmine,Moderate
DDInter66,Amikacin,DDInter1283,Netilmicin,Moderate
DDInter1295,Nimodipine,DDInter66,Amikacin,Moderate
DDInter66,Amikacin,DDInter1334,Olsalazine,Moderate
DDInter1340,Omeprazole,DDInter66,Amikacin,Moderate
DDInter66,Amikacin,DDInter1355,Oxaliplatin,Moderate
DDInter66,Amikacin,DDInter1358,Oxaprozin,Moderate
DDInter1383,Pamidronic acid,DDInter66,Amikacin,Moderate
DDInter66,Amikacin,DDInter1385,Pancuronium,Major
DDInter1388,Pantoprazole,DDInter66,Amikacin,Moderate
DDInter66,Amikacin,DDInter1414,Pemetrexed,Moderate
DDInter66,Amikacin,DDInter1451,Phenylbutazone,Moderate
DDInter66,Amikacin,DDInter1473,Pipecuronium,Major
DDInter1474,Piperacillin,DDInter66,Amikacin,Moderate
DDInter66,Amikacin,DDInter1478,Piroxicam,Moderate
DDInter66,Amikacin,DDInter1482,Plazomicin,Moderate
DDInter66,Amikacin,DDInter1489,Polymyxin B,Major
DDInter66,Amikacin,DDInter1548,Pyridostigmine,Moderate
DDInter66,Amikacin,DDInter1571,Rapacuronium,Major
DDInter66,Amikacin,DDInter1578,Remdesivir,Moderate
DDInter66,Amikacin,DDInter877,Human Rho(D) immune globulin,Major
DDInter226,Botulinum Toxin Type B,DDInter66,Amikacin,Major
DDInter66,Amikacin,DDInter1604,Risedronic acid,Moderate
DDInter66,Amikacin,DDInter1612,Rocuronium,Major
DDInter66,Amikacin,DDInter1613,Rofecoxib,Moderate
DDInter66,Amikacin,DDInter1637,Salsalate,Moderate
DDInter66,Amikacin,DDInter1678,Sirolimus,Major
DDInter66,Amikacin,DDInter1633,Salicylic acid (sodium),Moderate
DDInter66,Amikacin,DDInter1713,Streptomycin,Moderate
DDInter1716,Succinylcholine,DDInter66,Amikacin,Major
DDInter66,Amikacin,DDInter1725,Sulfasalazine,Moderate
DDInter66,Amikacin,DDInter1729,Sulindac,Moderate
DDInter66,Amikacin,DDInter1735,Tacrolimus,Major
DDInter66,Amikacin,DDInter1757,Telbivudine,Moderate
DDInter66,Amikacin,DDInter1763,Temsirolimus,Major
DDInter66,Amikacin,DDInter1803,Ticarcillin,Moderate
DDInter66,Amikacin,DDInter1808,Tiludronic acid,Moderate
DDInter66,Amikacin,DDInter1822,Tobramycin,Moderate
DDInter66,Amikacin,DDInter1831,Tolmetin,Moderate
DDInter1836,Torasemide,DDInter66,Amikacin,Major
DDInter66,Amikacin,DDInter1890,Tubocurarine,Major
DDInter66,Amikacin,DDInter1894,Typhoid vaccine (live),Major
DDInter66,Amikacin,DDInter1908,Valaciclovir,Moderate
DDInter66,Amikacin,DDInter1910,Valdecoxib,Moderate
DDInter66,Amikacin,DDInter1916,Vancomycin,Moderate
DDInter66,Amikacin,DDInter1922,Vecuronium,Major
DDInter1968,Zoledronic acid,DDInter66,Amikacin,Moderate
DDInter195,Betamethasone,DDInter68,Amiloride,Moderate
DDInter235,Brimonidine (ophthalmic),DDInter68,Amiloride,Moderate
DDInter236,Brimonidine (topical),DDInter68,Amiloride,Moderate
DDInter68,Amiloride,DDInter246,Budesonide,Moderate
DDInter68,Amiloride,DDInter498,Demeclocycline,Minor
DDInter68,Amiloride,DDInter513,Dexamethasone,Moderate
DDInter537,Diclofenac,DDInter68,Amiloride,Moderate
DDInter68,Amiloride,DDInter569,Diphenhydramine,Moderate
DDInter68,Amiloride,DDInter593,Doxepin,Moderate
DDInter68,Amiloride,DDInter594,Doxepin (topical),Moderate
DDInter68,Amiloride,DDInter1191,Methylprednisolone,Moderate
DDInter68,Amiloride,DDInter1374,Oxytetracycline,Minor
DDInter68,Amiloride,DDInter1513,Prednisolone,Moderate
DDInter68,Amiloride,DDInter1533,Promethazine,Moderate
DDInter68,Amiloride,DDInter1155,Mepyramine,Moderate
DDInter68,Amiloride,DDInter1735,Tacrolimus,Major
DDInter68,Amiloride,DDInter1783,Tetracycline,Minor
DDInter68,Amiloride,DDInter1855,Triamcinolone,Moderate
DDInter70,Aminocaproic acid,DDInter1853,Tretinoin,Major
DDInter475,Dapsone,DDInter73,Aminolevulinic acid (topical),Moderate
DDInter498,Demeclocycline,DDInter73,Aminolevulinic acid (topical),Moderate
DDInter843,Griseofulvin,DDInter73,Aminolevulinic acid (topical),Moderate
DDInter914,Imiquimod (topical),DDInter73,Aminolevulinic acid (topical),Moderate
DDInter1177,Methoxsalen,DDInter73,Aminolevulinic acid (topical),Moderate
DDInter1178,Methoxsalen (topical),DDInter73,Aminolevulinic acid (topical),Moderate
DDInter1374,Oxytetracycline,DDInter73,Aminolevulinic acid (topical),Moderate
DDInter73,Aminolevulinic acid (topical),DDInter1533,Promethazine,Moderate
DDInter1723,Sulfamethizole,DDInter73,Aminolevulinic acid (topical),Moderate
DDInter1749,Tazarotene (topical),DDInter73,Aminolevulinic acid (topical),Moderate
DDInter1783,Tetracycline,DDInter73,Aminolevulinic acid (topical),Moderate
DDInter1784,Tetracycline (topical),DDInter73,Aminolevulinic acid (topical),Moderate
DDInter1853,Tretinoin,DDInter73,Aminolevulinic acid (topical),Moderate
DDInter73,Aminolevulinic acid (topical),DDInter1865,Trifarotene (topical),Moderate
DDInter73,Aminolevulinic acid (topical),DDInter1877,Trioxsalen,Moderate
DDInter75,Aminosalicylic acid,DDInter1364,Oxybuprocaine (ophthalmic),Moderate
DDInter75,Aminosalicylic acid,DDInter184,Benzocaine (topical),Moderate
DDInter75,Aminosalicylic acid,DDInter382,Cinchocaine (topical),Moderate
DDInter75,Aminosalicylic acid,DDInter1067,Lidocaine (ophthalmic),Moderate
DDInter75,Aminosalicylic acid,DDInter1781,Tetracaine (topical),Moderate
DDInter76,Amiodarone,DDInter246,Budesonide,Moderate
DDInter76,Amiodarone,DDInter247,Budesonide (nasal),Moderate
DDInter351,Chloramphenicol,DDInter76,Amiodarone,Moderate
DDInter416,Clotrimazole,DDInter76,Amiodarone,Major
DDInter475,Dapsone,DDInter76,Amiodarone,Moderate
DDInter76,Amiodarone,DDInter513,Dexamethasone,Major
DDInter537,Diclofenac,DDInter76,Amiodarone,Moderate
DDInter569,Diphenhydramine,DDInter76,Amiodarone,Moderate
DDInter76,Amiodarone,DDInter593,Doxepin,Major
DDInter76,Amiodarone,DDInter594,Doxepin (topical),Major
DDInter670,Erythromycin,DDInter76,Amiodarone,Major
DDInter743,Fluconazole,DDInter76,Amiodarone,Major
DDInter1008,Ketoconazole,DDInter76,Amiodarone,Major
DDInter1177,Methoxsalen,DDInter76,Amiodarone,Moderate
DDInter1202,Metronidazole,DDInter76,Amiodarone,Moderate
DDInter1209,Miconazole,DDInter76,Amiodarone,Moderate
DDInter1533,Promethazine,DDInter76,Amiodarone,Major
DDInter76,Amiodarone,DDInter1584,Retapamulin (topical),Minor
DDInter1735,Tacrolimus,DDInter76,Amiodarone,Major
DDInter1768,Terbinafine,DDInter76,Amiodarone,Moderate
DDInter593,Doxepin,DDInter77,Amisulpride,Major
DDInter594,Doxepin (topical),DDInter77,Amisulpride,Major
DDInter670,Erythromycin,DDInter77,Amisulpride,Major
DDInter743,Fluconazole,DDInter77,Amisulpride,Major
DDInter1008,Ketoconazole,DDInter77,Amisulpride,Major
DDInter1202,Metronidazole,DDInter77,Amisulpride,Minor
DDInter1226,Minoxidil,DDInter77,Amisulpride,Moderate
DDInter1533,Promethazine,DDInter77,Amisulpride,Major
DDInter1735,Tacrolimus,DDInter77,Amisulpride,Major
DDInter78,Amitriptyline,DDInter235,Brimonidine (ophthalmic),Moderate
DDInter78,Amitriptyline,DDInter236,Brimonidine (topical),Moderate
DDInter78,Amitriptyline,DDInter361,Chlorphenesin,Moderate
DDInter395,Clemastine,DDInter78,Amitriptyline,Moderate
DDInter78,Amitriptyline,DDInter569,Diphenhydramine,Moderate
DDInter78,Amitriptyline,DDInter593,Doxepin,Moderate
DDInter78,Amitriptyline,DDInter594,Doxepin (topical),Moderate
DDInter670,Erythromycin,DDInter78,Amitriptyline,Moderate
DDInter743,Fluconazole,DDInter78,Amitriptyline,Moderate
DDInter78,Amitriptyline,DDInter834,Glycopyrronium,Moderate
DDInter78,Amitriptyline,DDInter835,Glycopyrronium (topical),Moderate
DDInter78,Amitriptyline,DDInter1008,Ketoconazole,Moderate
DDInter78,Amitriptyline,DDInter1202,Metronidazole,Minor
DDInter78,Amitriptyline,DDInter1209,Miconazole,Moderate
DDInter78,Amitriptyline,DDInter1226,Minoxidil,Moderate
DDInter78,Amitriptyline,DDInter1533,Promethazine,Moderate
DDInter78,Amitriptyline,DDInter1155,Mepyramine,Moderate
DDInter78,Amitriptyline,DDInter1735,Tacrolimus,Moderate
DDInter78,Amitriptyline,DDInter1768,Terbinafine,Moderate
DDInter78,Amitriptyline,DDInter1878,Tripelennamine,Moderate
DDInter79,Amlodipine,DDInter195,Betamethasone,Moderate
DDInter79,Amlodipine,DDInter235,Brimonidine (ophthalmic),Moderate
DDInter79,Amlodipine,DDInter236,Brimonidine (topical),Moderate
DDInter79,Amlodipine,DDInter246,Budesonide,Moderate
DDInter79,Amlodipine,DDInter276,Calcium gluconate,Moderate
DDInter79,Amlodipine,DDInter351,Chloramphenicol,Moderate
DDInter416,Clotrimazole,DDInter79,Amlodipine,Moderate
DDInter79,Amlodipine,DDInter513,Dexamethasone,Moderate
DDInter79,Amlodipine,DDInter537,Diclofenac,Moderate
DDInter670,Erythromycin,DDInter79,Amlodipine,Moderate
DDInter743,Fluconazole,DDInter79,Amlodipine,Moderate
DDInter79,Amlodipine,DDInter1008,Ketoconazole,Moderate
DDInter79,Amlodipine,DDInter1120,Magnesium sulfate,Moderate
DDInter79,Amlodipine,DDInter1191,Methylprednisolone,Moderate
